id,split_type,family,prompt,expected_dsl,expected_code,prediction,manual_score,notes,selected_candidate,candidate_scores,error_type
code_gen_0551,generalization_conditional_paraphrase,gen_size_liquidity_gate,请把这个未见过的金融想法转成 `dsl_fire` 代码块，代码块内只写 result 赋值：作为教学样例，只有小市值暴露高于市场均值时，才保留 22 日流动性信号。注意窗口、方向和字段选择。,"where(gt(neg(log(market_cap)), xs_mean(neg(log(market_cap)))), log1p(ts_mean(volume, 22)), 0.0)","```dsl_fire
result = where(gt(neg(log(market_cap)), xs_mean(neg(log(market_cap)))), log1p(ts_mean(volume, 22)), 0.0)
```","```dsl_fire
result = where(logical_or(gt(log(market_cap), xs_mean(log(market_cap))), gt(neg(log(market_cap)), xs_mean(neg(log(market_cap))))), add(neg(log(market_cap)), div(sub(volume, ts_mean(volume, 20)), ts_std(volume, 20
```",,,1,"c1:score=0,parse=False,exec=False | c2:score=0,parse=False,exec=False | c3:score=0,parse=False,exec=False | c4:score=0,parse=False,exec=False | c5:score=0,parse=False,exec=False",parse_error
code_gen_0172,generalization_cross_section,gen_xs_quantile_high_13,请把这个未见过的金融想法转成 `dsl_fire` 代码块，代码块内只写 result 赋值：最高价相对横截面 75% 分位数的偏离用于测试未见分位结构。,"sub(high, xs_quantile(high, 0.75))","```dsl_fire
result = sub(high, xs_quantile(high, 0.75))
```","```dsl_fire
result = sub(log(market_cap), xs_quantile(log(market_cap), 0.2))
```",,,4,"c1:score=0,parse=False,exec=False | c2:score=0,parse=False,exec=False | c3:score=0,parse=False,exec=False | c4:score=120,parse=True,exec=True | c5:score=0,parse=False,exec=False",semantic_mismatch
code_gen_0428,generalization_cross_section_paraphrase,gen_xs_quantile_volume_13,请把这个未见过的金融想法转成 `dsl_fire` 代码块，代码块内只写 result 赋值：作为教学样例，成交量相对横截面 75% 分位数的偏离用于测试未见分位结构。这个想法需要转换为函数式 DSL。,"sub(volume, xs_quantile(volume, 0.75))","```dsl_fire
result = sub(volume, xs_quantile(volume, 0.75))
```","```dsl_fire
result = div(volume, xs_cap)
```",,,1,"c1:score=20,parse=True,exec=False | c2:score=20,parse=True,exec=False | c3:score=20,parse=True,exec=False | c4:score=20,parse=True,exec=False | c5:score=20,parse=True,exec=False",execution_error
code_gen_0422,generalization_conditional_paraphrase,gen_conditional_xs_low_13,请把这个未见过的金融想法转成 `dsl_fire` 代码块，代码块内只写 result 赋值：作为教学样例，只有最低价横截面标准化值为正时，才保留 13 日动量。不要使用解释文字。,"where(gt(div(sub(low, xs_mean(low)), xs_std(low)), 0.0), pct_change(close, 13), 0.0)","```dsl_fire
result = where(gt(div(sub(low, xs_mean(low)), xs_std(low)), 0.0), pct_change(close, 13), 0.0)
```","```dsl_fire
result = where(sign(sub(recip(pb), xs_mean(recip(pb))), xs_std(recip(pb))), div(sub(log(market_cap), xs_mean(log(market_cap))), xs_std(log(market_cap))))
```",,,3,"c1:score=0,parse=False,exec=False | c2:score=0,parse=False,exec=False | c3:score=20,parse=True,exec=False | c4:score=20,parse=True,exec=False | c5:score=0,parse=False,exec=False",execution_error
code_gen_0033,generalization_unseen_window,gen_unseen_window_reversal,请把这个未见过的金融想法转成 `dsl_fire` 代码块，代码块内只写 result 赋值：过去 75 日涨幅越高，后续均值回归压力越大。,"neg(pct_change(close, 75))","```dsl_fire
result = neg(pct_change(close, 75))
```","```dsl_fire
result = ts_prod(add(1.0, pct_change(close, 1)), 45)
```",,,1,"c1:score=120,parse=True,exec=True | c2:score=120,parse=True,exec=True | c3:score=120,parse=True,exec=True | c4:score=120,parse=True,exec=True | c5:score=120,parse=True,exec=True",semantic_mismatch
code_gen_0013,generalization_unseen_window,gen_unseen_window_reversal,请把这个未见过的金融想法转成 `dsl_fire` 代码块，代码块内只写 result 赋值：过去 12 日涨幅越高，后续均值回归压力越大。,"neg(pct_change(close, 12))","```dsl_fire
result = neg(pct_change(close, 12))
```","```dsl_fire
result = ts_prod(add(1.0, pct_change(close, 1)), 20)
```",,,1,"c1:score=120,parse=True,exec=True | c2:score=20,parse=True,exec=False | c3:score=120,parse=True,exec=True | c4:score=0,parse=False,exec=False | c5:score=120,parse=True,exec=True",semantic_mismatch
code_gen_0355,generalization_time_series_paraphrase,gen_argmin_pb,请把这个未见过的金融想法转成 `dsl_fire` 代码块，代码块内只写 result 赋值：把这个 alpha 逻辑写成表达式：市净率 PB在 66 日窗口内低点位置用于描述路径。请保持字段和算子命名规范。,"ts_argmin(pb, 66)","```dsl_fire
result = ts_argmin(pb, 66)
```","```dsl_fire
result = div(sub(pb, ts_last(shift(pb, 1), 5)), ts_last(shift(pb, 1), 5))
```",,,1,"c1:score=120,parse=True,exec=True | c2:score=0,parse=False,exec=False | c3:score=0,parse=False,exec=False | c4:score=120,parse=True,exec=True | c5:score=0,parse=False,exec=False",semantic_mismatch
code_gen_0041,generalization_composition,gen_value_momentum,请把这个未见过的金融想法转成 `dsl_fire` 代码块，代码块内只写 result 赋值：同时偏好低 PB 估值和 25 日价格动量强的股票。,"add(recip(pb), pct_change(close, 25))","```dsl_fire
result = add(recip(pb), pct_change(close, 25))
```","```dsl_fire
result = add(recip(pb), pct_change(close, 10))
```",,,2,"c1:score=0,parse=False,exec=False | c2:score=120,parse=True,exec=True | c3:score=120,parse=True,exec=True | c4:score=0,parse=False,exec=False | c5:score=20,parse=True,exec=False",semantic_mismatch
code_gen_0337,generalization_regression_paraphrase,gen_reg_value_size,请把这个未见过的金融想法转成 `dsl_fire` 代码块，代码块内只写 result 赋值：把这个 alpha 逻辑写成表达式：用 85 日滚动回归提取估值相对市值解释后的残差。不要使用解释文字。,"ts_reg_res(recip(pb), log(market_cap), 85)","```dsl_fire
result = ts_reg_res(recip(pb), log(market_cap), 85)
```","```dsl_fire
result = ts_prod(add(1.0, pct_change(close, 1)), 45)
```",,,3,"c1:score=0,parse=False,exec=False | c2:score=0,parse=False,exec=False | c3:score=120,parse=True,exec=True | c4:score=120,parse=True,exec=True | c5:score=0,parse=False,exec=False",semantic_mismatch
code_gen_0272,generalization_unseen_window_paraphrase,gen_unseen_window_momentum,请把这个未见过的金融想法转成 `dsl_fire` 代码块，代码块内只写 result 赋值：作为教学样例，过去 75 日收盘价收益越高，短期趋势越强。不要使用解释文字。,"pct_change(close, 75)","```dsl_fire
result = pct_change(close, 75)
```","```dsl_fire
result = ts_prod(add(1.0, pct_change(close, 1)), 7)
```",,,4,"c1:score=20,parse=True,exec=False | c2:score=0,parse=False,exec=False | c3:score=20,parse=True,exec=False | c4:score=120,parse=True,exec=True | c5:score=20,parse=True,exec=False",semantic_mismatch
code_gen_0293,generalization_composition_paraphrase,gen_value_momentum,请把这个未见过的金融想法转成 `dsl_fire` 代码块，代码块内只写 result 赋值：作为教学样例，同时偏好低 PB 估值和 75 日价格动量强的股票。这个想法需要转换为函数式 DSL。,"add(recip(pb), pct_change(close, 75))","```dsl_fire
result = add(recip(pb), pct_change(close, 75))
```","```dsl_fire
result = div(sign(pct_change(close, 7), log(market_cap)), neg(log(market_cap)))
```",,,1,"c1:score=20,parse=True,exec=False | c2:score=20,parse=True,exec=False | c3:score=0,parse=False,exec=False | c4:score=0,parse=False,exec=False | c5:score=20,parse=True,exec=False",execution_error
code_gen_0065,generalization_conditional,gen_size_liquidity_gate,请把这个未见过的金融想法转成 `dsl_fire` 代码块，代码块内只写 result 赋值：只有小市值暴露高于市场均值时，才保留 14 日流动性信号。,"where(gt(neg(log(market_cap)), xs_mean(neg(log(market_cap)))), log1p(ts_mean(volume, 14)), 0.0)","```dsl_fire
result = where(gt(neg(log(market_cap)), xs_mean(neg(log(market_cap)))), log1p(ts_mean(volume, 14)), 0.0)
```","```dsl_fire
result = where(logical_xor(gt(neg(log(market_cap)), xs_mean(neg(log(market_cap)))), gt(pct_change(close, 20), xs_mean(pct_change(close, 20)))), add(neg(log(market_cap)), div(volume, 20)), 0.0)
```",,,1,"c1:score=120,parse=True,exec=True | c2:score=120,parse=True,exec=True | c3:score=120,parse=True,exec=True | c4:score=120,parse=True,exec=True | c5:score=120,parse=True,exec=True",semantic_mismatch
code_gen_0380,generalization_time_series_paraphrase,gen_argmax_vwap,请把这个未见过的金融想法转成 `dsl_fire` 代码块，代码块内只写 result 赋值：作为教学样例，成交量加权平均价在 27 日窗口内高点越靠近当前，信号越新。请保持字段和算子命名规范。,"neg(ts_argmax(vwap, 27))","```dsl_fire
result = neg(ts_argmax(vwap, 27))
```","```dsl_fire
result = div(sub(shift(volume, 2)), shift(vwap, 2)
```",,,1,"c1:score=0,parse=False,exec=False | c2:score=0,parse=False,exec=False | c3:score=0,parse=False,exec=False | c4:score=0,parse=False,exec=False | c5:score=0,parse=False,exec=False",parse_error
code_gen_0185,generalization_conditional,gen_conditional_xs_low_31,请把这个未见过的金融想法转成 `dsl_fire` 代码块，代码块内只写 result 赋值：只有最低价横截面标准化值为正时，才保留 31 日动量。,"where(gt(div(sub(low, xs_mean(low)), xs_std(low)), 0.0), pct_change(close, 31), 0.0)","```dsl_fire
result = where(gt(div(sub(low, xs_mean(low)), xs_std(low)), 0.0), pct_change(close, 31), 0.0)
```","```dsl_fire
result = where(gt(div(sub(log(market_cap), xs_mean(log(market_cap))), xs_std(log(market_cap))), -1.0), pct_change(close, 20), 0.0)
```",,,3,"c1:score=0,parse=False,exec=False | c2:score=0,parse=False,exec=False | c3:score=120,parse=True,exec=True | c4:score=120,parse=True,exec=True | c5:score=120,parse=True,exec=True",semantic_mismatch
code_gen_0543,generalization_time_series_paraphrase,gen_quantile_value,请把这个未见过的金融想法转成 `dsl_fire` 代码块，代码块内只写 result 赋值：从量化研究角度，估值便宜程度高于自身 9 日 70% 分位数越多，价值信号越突出。这个想法需要转换为函数式 DSL。,"sub(recip(pb), ts_quantile(recip(pb), 9, 0.7))","```dsl_fire
result = sub(recip(pb), ts_quantile(recip(pb), 9, 0.7))
```","```dsl_fire
result = div(sub(close, ts_min(low, 20)), sub(ts_max(high, 20), ts_min(low, 20)))
```",,,1,"c1:score=120,parse=True,exec=True | c2:score=120,parse=True,exec=True | c3:score=120,parse=True,exec=True | c4:score=120,parse=True,exec=True | c5:score=120,parse=True,exec=True",semantic_mismatch
code_gen_0051,generalization_composition,gen_industry_value_momentum,请把这个未见过的金融想法转成 `dsl_fire` 代码块，代码块内只写 result 赋值：行业内估值便宜且 50 日动量较强的股票得分更高。,"add(div(sub(recip(pb), group_mean(recip(pb), industry)), group_std(recip(pb), industry)), pct_change(close, 50))","```dsl_fire
result = add(div(sub(recip(pb), group_mean(recip(pb), industry)), group_std(recip(pb), industry)), pct_change(close, 50))
```","```dsl_fire
result = add(pct_change(close, 10), pct_change(close, 10))
```",,,1,"c1:score=120,parse=True,exec=True | c2:score=120,parse=True,exec=True | c3:score=120,parse=True,exec=True | c4:score=120,parse=True,exec=True | c5:score=20,parse=True,exec=False",semantic_mismatch
code_gen_0529,generalization_composition_paraphrase,gen_value_momentum,请把这个未见过的金融想法转成 `dsl_fire` 代码块，代码块内只写 result 赋值：把这个 alpha 逻辑写成表达式：同时偏好低 PB 估值和 50 日价格动量强的股票。最终只需要一个可执行表达式。,"add(recip(pb), pct_change(close, 50))","```dsl_fire
result = add(recip(pb), pct_change(close, 50))
```","```dsl_fire
result = where(recip(pb), xs_mean(recip(pb)))
```",,,1,"c1:score=20,parse=True,exec=False | c2:score=0,parse=False,exec=False | c3:score=20,parse=True,exec=False | c4:score=0,parse=False,exec=False | c5:score=0,parse=False,exec=False",execution_error
code_gen_0347,generalization_time_series_paraphrase,gen_argmin_pb,请把这个未见过的金融想法转成 `dsl_fire` 代码块，代码块内只写 result 赋值：作为教学样例，市净率 PB在 11 日窗口内低点位置用于描述路径。不要使用解释文字。,"ts_argmin(pb, 11)","```dsl_fire
result = ts_argmin(pb, 11)
```","```dsl_fire
result = div(ts_cap, ts_last(shift(pb, 1), 5)), div(absolute(pb, ts_mean(close, 1)), 20)), pct_change(close, 5)
```",,,1,"c1:score=0,parse=False,exec=False | c2:score=0,parse=False,exec=False | c3:score=0,parse=False,exec=False | c4:score=0,parse=False,exec=False | c5:score=0,parse=False,exec=False",parse_error
code_gen_0475,generalization_conditional_paraphrase,gen_logic_liquidity_risk_xor,请把这个未见过的金融想法转成 `dsl_fire` 代码块，代码块内只写 result 赋值：把这个 alpha 逻辑写成表达式：流动性强和低风险只有一个成立时保留 31 日动量。请保持字段和算子命名规范。,"where(logical_xor(gt(log1p(ts_mean(volume, 31)), xs_mean(log1p(ts_mean(volume, 31)))), le(ts_std(pct_change(close, 1), 31), xs_mean(ts_std(pct_change(close, 1), 31)))), pct_change(close, 31), 0.0)","```dsl_fire
result = where(logical_xor(gt(log1p(ts_mean(volume, 31)), xs_mean(log1p(ts_mean(volume, 31)))), le(ts_std(pct_change(close, 1), 31), xs_mean(ts_std(pct_change(close, 1), 31)))), pct_change(close, 31), 0.0)
```","```dsl_fire
result = where(logical_xor(gt(pct_change(close, 3), xs_mean(pct_change(close, 3)), gt(ts_std(pct_change(close, 1), 0.0), gt(ts_std(pct_change(close, 1), 20), ts_mean(volume, 3), 0.0)
```",,,1,"c1:score=0,parse=False,exec=False | c2:score=0,parse=False,exec=False | c3:score=0,parse=False,exec=False | c4:score=0,parse=False,exec=False | c5:score=0,parse=False,exec=False",parse_error
code_gen_0199,generalization_conditional,gen_mask_group_vwap_13,请把这个未见过的金融想法转成 `dsl_fire` 代码块，代码块内只写 result 赋值：只有成交量加权平均价不低于行业均值时，才保留行业标准化信号。,"mask(div(sub(vwap, group_mean(vwap, industry)), group_std(vwap, industry)), ge(vwap, group_mean(vwap, industry)), 0.0)","```dsl_fire
result = mask(div(sub(vwap, group_mean(vwap, industry)), group_std(vwap, industry)), ge(vwap, group_mean(vwap, industry)), 0.0)
```","```dsl_fire
result = where(gt(log(market_cap), group_mean(log(market_cap), industry)), neg(div(sub(volume, group_mean(volume, industry)), group_std(volume, industry)), group_std(div(sub(volume, vwap), vwap), industry)), 0.0)
```",,,1,"c1:score=20,parse=True,exec=False | c2:score=0,parse=False,exec=False | c3:score=0,parse=False,exec=False | c4:score=0,parse=False,exec=False | c5:score=0,parse=False,exec=False",execution_error
code_gen_0400,generalization_conditional_paraphrase,gen_conditional_xs_open_19,请把这个未见过的金融想法转成 `dsl_fire` 代码块，代码块内只写 result 赋值：把这个 alpha 逻辑写成表达式：只有开盘价横截面标准化值为正时，才保留 19 日动量。请保持字段和算子命名规范。,"where(gt(div(sub(open, xs_mean(open)), xs_std(open)), 0.0), pct_change(close, 19), 0.0)","```dsl_fire
result = where(gt(div(sub(open, xs_mean(open)), xs_std(open)), 0.0), pct_change(close, 19), 0.0)
```","```dsl_fire
result = where(sign(sign(sign(pct_change(close, 10), xs_mean(div(sub(pb, vwap, vwap), xs_mean(volume)), xs_std(volume)), 0.0)
```",,,1,"c1:score=0,parse=False,exec=False | c2:score=0,parse=False,exec=False | c3:score=0,parse=False,exec=False | c4:score=0,parse=False,exec=False | c5:score=0,parse=False,exec=False",parse_error
code_gen_0273,generalization_unseen_window_paraphrase,gen_unseen_window_reversal,请把这个未见过的金融想法转成 `dsl_fire` 代码块，代码块内只写 result 赋值：从量化研究角度，过去 75 日涨幅越高，后续均值回归压力越大。这个想法需要转换为函数式 DSL。,"neg(pct_change(close, 75))","```dsl_fire
result = neg(pct_change(close, 75))
```","```dsl_fire
result = neg(pct_change(close, 7))
```",,,1,"c1:score=120,parse=True,exec=True | c2:score=120,parse=True,exec=True | c3:score=120,parse=True,exec=True | c4:score=0,parse=False,exec=False | c5:score=0,parse=False,exec=False",semantic_mismatch
